Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,distance_km,order_hour,prep_time
39.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,4.717601092054723,,
23.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,10.586888296813116,20.0,10.0
37.0,4.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,39,10.756895455613911,18.0,5.0
36.0,4.5,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30,7.601385733164932,17.0,10.0
31.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,4.674184358398377,17.0,15.0
26.0,5.0,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,20,16.824864367093813,18.0,5.0
39.0,4.2,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,37,19.83954246470917,,
36.0,4.9,Cloudy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,1.4923354860352303,11.0,15.0
24.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,20.176811965426133,18.0,15.0
24.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,13,9.31397992220267,18.0,10.0
30.0,4.7,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,33,9.314862687658115,,
20.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,1.5093571915760948,10.0,15.0
31.0,4.9,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,24,19.91296718928853,23.0,10.0
25.0,4.6,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,14.15280068944862,22.0,10.0
28.0,4.5,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,11.007734763744617,18.0,15.0
35.0,4.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,10.757108800258132,20.0,15.0
24.0,4.9,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,12.116895848186626,22.0,
32.0,4.7,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,34,6.217860689144307,15.0,5.0
30.0,4.8,Cloudy,Medium,2,Snack,scooter,2.0,No,Metropolitian,38,16.47614437887885,17.0,5.0
21.0,4.7,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,24,4.610367445745056,17.0,15.0
29.0,5.0,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,2.9847309073623927,9.0,5.0
23.0,4.9,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,9.088005113715143,18.0,5.0
32.0,4.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,40,12.435005114517457,22.0,15.0
21.0,4.7,Windy,Low,1,Snack,scooter,0.0,No,Urban,16,12.162306145096023,22.0,10.0
20.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,10.864870498856765,20.0,5.0
25.0,4.7,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,21,3.0878304191129935,11.0,15.0
37.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,3.1089029191679383,9.0,
38.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,4.469606139374459,23.0,
36.0,5.0,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22,13.788947117364545,18.0,10.0
22.0,4.8,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,16.981064805035228,17.0,15.0
36.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,10.586824027282614,22.0,10.0
33.0,4.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,22,7.7625474744641085,21.0,15.0
25.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,16,12.419724873245404,20.0,10.0
28.0,5.0,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,27,12.098761963862449,18.0,5.0
33.0,4.3,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,7.448560816474598,17.0,5.0
38.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,20,4.674172124263269,23.0,5.0
21.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,18,10.427571382480686,22.0,10.0
28.0,5.0,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,13,6.127848457033505,12.0,10.0
30.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,38,13.682164847733755,,
27.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,24,8.937863682516157,,
24.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,19.615926964388624,23.0,15.0
22.0,4.6,Windy,Low,2,Meal,scooter,1.0,No,Urban,11,19.760091519675676,22.0,5.0
32.0,4.3,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,39,19.884989093916975,22.0,10.0
30.0,4.7,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,21,13.893864730523342,,
25.0,5.0,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,1.489792976782627,9.0,10.0
21.0,4.7,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Urban,19,4.66364460686909,17.0,15.0
20.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,17.076712975302453,21.0,10.0
31.0,4.8,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,26,9.19149730046093,,
31.0,4.7,Cloudy,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,47,13.973037056670602,20.0,10.0
29.0,4.3,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,12.239035527316306,18.0,5.0
21.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17,6.29013467763468,,
30.0,4.7,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,1.4883145491309553,,
28.0,4.7,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,10,4.528162065607132,18.0,
26.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,16.384900933459228,22.0,5.0
32.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,16,7.790109178658858,17.0,5.0
37.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,15,9.181151801248024,,
24.0,4.3,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,41,19.65925403510922,19.0,10.0
35.0,4.5,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,22,7.660348489150972,22.0,
21.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,3.0594433388972146,8.0,5.0
34.0,4.3,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,9.435201537430714,22.0,5.0
32.0,4.6,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Metropolitian,33,6.081595038517862,14.0,15.0
27.0,4.5,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,3.0190991967411747,10.0,10.0
29.0,5.0,Windy,High,1,Snack,motorcycle,1.0,No,Urban,24,5.959357904254251,12.0,15.0
34.0,3.8,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,39,10.485867717329029,,
21.0,4.9,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,20,9.348112475389563,18.0,15.0
35.0,4.5,Fog,Jam,0,Buffet,motorcycle,3.0,No,Semi-Urban,54,14.022295961633713,19.0,
27.0,4.7,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,4.527261449200724,20.0,15.0
39.0,4.4,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,38,3.1091253358399578,11.0,
28.0,4.5,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,11.007734763744617,19.0,5.0
35.0,5.0,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,18,1.5525398251397549,,
20.0,4.6,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,1.5263760451805652,9.0,5.0
26.0,4.5,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,23,6.210543032489626,13.0,
35.0,4.4,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,36,12.098699936279857,23.0,
39.0,5.0,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,27,3.04081604085675,8.0,5.0
30.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,2910.538901874919,,
24.0,4.6,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,25,6.05884411746293,12.0,5.0
35.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,37,6.128846407056886,14.0,15.0
33.0,4.7,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,1.5369139896079702,10.0,10.0
26.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,12.25659774869038,20.0,15.0
29.0,4.1,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,33,11.917649947586655,17.0,10.0
21.0,4.6,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,13,2.9304352372370155,8.0,10.0
30.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,13.580373876280879,17.0,5.0
27.0,4.5,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,10.710903359654202,23.0,5.0
25.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,3.145067434621583,10.0,
28.0,4.9,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,19.76171176132034,19.0,5.0
35.0,4.8,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,19,10.723286946137813,17.0,15.0
26.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20.206901465513607,20.0,15.0
21.0,4.9,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,11.916990180554908,23.0,
28.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,12.419632405531052,17.0,15.0
37.0,4.6,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,25,1.5524082366562466,11.0,15.0
25.0,4.9,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,19,3.116212741612218,,
38.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,9.19151681625338,,
25.0,4.9,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,27,12.16145053143676,22.0,
29.0,4.9,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,29,6.147194518583352,14.0,5.0
20.0,4.8,Fog,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,35,17.138041435510257,,
23.0,4.5,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,19,8.938588654178497,20.0,15.0
36.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,14,7.762461854550194,22.0,15.0
26.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,10.88143182310278,22.0,15.0
28.0,4.6,Windy,Low,2,Meal,scooter,0.0,No,Urban,17,19.47125401130631,22.0,10.0
38.0,4.2,Windy,Jam,1,Snack,motorcycle,2.0,Yes,Metropolitian,43,16.901828274275406,20.0,5.0
22.0,4.6,Sandstorms,High,1,Buffet,motorcycle,0.0,No,Urban,20,1.4883145491309553,11.0,15.0
32.0,4.3,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,37,10.641495972351702,,
31.0,4.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,25,11.007734763744617,,
33.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,34,9.074573554008944,18.0,5.0
21.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,24,4.610120317988261,21.0,10.0
23.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,19,1.5439623842905208,10.0,10.0
20.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,25,14.15280068944862,23.0,10.0
37.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20.206260324074304,23.0,5.0
20.0,4.9,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,13.989450296958767,18.0,10.0
20.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,11,7.661373718933812,18.0,5.0
25.0,4.8,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,4.717601092054723,,
27.0,5.0,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,28,10.865882927764757,18.0,10.0
22.0,4.7,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22,5.958586130823786,16.0,
27.0,4.2,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,33,13.968990746015168,18.0,5.0
30.0,4.9,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,16,9.121049806498666,17.0,15.0
21.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Urban,10,13.767318777064409,18.0,10.0
37.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,10.254964515316598,20.0,15.0
32.0,5.0,Fog,Jam,2,Snack,scooter,2.0,No,Urban,46,13.830016226508704,20.0,5.0
33.0,3.6,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,39,17.138022132927368,19.0,15.0
25.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Urban,19,4.537940846050908,,
26.0,4.5,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,7.6461047483215205,20.0,5.0
29.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,14,4.469223038792308,23.0,15.0
21.0,4.5,Sunny,High,2,Snack,scooter,1.0,No,Metropolitian,17,1.5204186010643506,11.0,15.0
20.0,4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,14.044147682130108,19.0,15.0
20.0,4.4,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,13.184484437390376,18.0,15.0
24.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,13.82927367256702,23.0,15.0
37.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,4.674153680097242,22.0,
38.0,4.1,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,12.419632405531052,19.0,5.0
31.0,5.0,Stormy,High,0,Meal,motorcycle,1.0,No,Urban,32,1.520369481743939,11.0,5.0
28.0,4.7,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,3.073687981631253,9.0,
27.0,5.0,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18,1.5094817638297648,10.0,10.0
22.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,19.61865601365971,19.0,5.0
26.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,18,16.72238039080485,,
27.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,26,12.100108934661812,18.0,
29.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,3.040891552951612,,
37.0,4.8,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,20,20.96904515850951,,
35.0,4.8,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,1.4688455357648884,,
33.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,10.724430107278945,20.0,15.0
20.0,3.9,Sunny,Jam,0,Snack,motorcycle,3.0,Yes,Metropolitian,51,4.717601092054723,,
22.0,5.0,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21,6.232241741133436,16.0,5.0
32.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,9.121036990826918,18.0,
39.0,4.1,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,37,9.182882169250194,19.0,5.0
32.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,10.705468478530609,22.0,10.0
31.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37,13.8943582478516,17.0,5.0
30.0,4.7,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17,1.5525801593211894,8.0,5.0
32.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,9.326616887755375,20.0,15.0
21.0,4.9,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19,9.363672588462148,22.0,5.0
37.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,6.037557938329102,15.0,10.0
21.0,4.9,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14,20.287143464812583,22.0,10.0
39.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,16,6.036610249816451,15.0,
21.0,4.5,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,15,10.865584127340643,18.0,5.0
28.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,12.580267822400963,17.0,15.0
28.0,5.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,34,13.763778584951167,20.0,15.0
30.0,4.7,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,21,3.104556052438096,,
39.0,4.9,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Urban,15,1.5441981810254255,8.0,10.0
31.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,6.232303380306801,,
26.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,22,20.20525323529291,22.0,15.0
22.0,4.9,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,12,9.363950447566975,,
35.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,25,7.448298968601334,23.0,
34.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,4.596543327364382,20.0,10.0
35.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,17.166563216377746,,
26.0,4.7,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,21,16.65990378949706,23.0,5.0
34.0,3.5,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,35,17.074806111801863,,
39.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,28,13.68250488691661,19.0,15.0
23.0,4.7,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,12,17.29786575291325,23.0,15.0
26.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,16.822056546203214,19.0,
25.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,19,7.562501497648588,17.0,10.0
38.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,9.075521306663484,17.0,15.0
23.0,4.9,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,9.348072739621905,18.0,5.0
21.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,21,16.85270156392274,19.0,10.0
30.0,4.7,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,7.762500242365753,19.0,5.0
27.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,4.528158738548494,22.0,15.0
31.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,1.5094383155993516,9.0,10.0
32.0,3.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,13.788282220013778,21.0,5.0
27.0,4.9,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,18,10.924096705034929,18.0,10.0
39.0,4.8,Fog,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,41,12.484590809975487,20.0,
36.0,4.4,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,4.610613705052655,17.0,5.0
27.0,4.0,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,38,13.7884543583669,18.0,15.0
34.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,20.506920853845727,22.0,5.0
32.0,4.9,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,13.788957415778517,17.0,10.0
30.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20.176709024393567,,
35.0,4.9,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,12.41848049973811,21.0,5.0
28.0,4.8,Fog,Low,1,Buffet,scooter,1.0,No,Urban,16,4.6103798439313035,22.0,15.0
28.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,6.128850978538233,16.0,5.0
30.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,42,11.007734763744617,21.0,15.0
28.0,4.5,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,19,5.958963420481106,16.0,
36.0,5.0,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,31,7.601265908224463,21.0,15.0
35.0,4.2,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,37,13.589850479505698,,
30.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,3.0408931296411703,10.0,10.0
22.0,4.9,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15,6.120938502923837,14.0,5.0
39.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,19.66599261171412,21.0,15.0
37.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,17.29786575291325,23.0,15.0
25.0,4.5,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,25,3.0734222587643045,11.0,10.0
29.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,20,17.29786575291325,22.0,15.0
20.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,9.31488473286169,,
22.0,4.6,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,19,9.316238098535406,22.0,
29.0,4.5,Windy,Low,1,Drinks,scooter,0.0,No,Urban,12,3.145067434621583,10.0,10.0
29.0,4.9,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,10,12.29343378697411,20.0,5.0
28.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,19.915731481294102,19.0,15.0
27.0,4.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,19.76188003558724,21.0,15.0
36.0,3.7,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,31,10.60258238247256,23.0,
34.0,4.6,Stormy,High,1,Drinks,scooter,1.0,No,Urban,33,6.232472211118879,14.0,10.0
26.0,4.5,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,23,6.217851597564986,12.0,
30.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,15,7.772220444452982,22.0,5.0
27.0,2.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,33,13.972194586930332,23.0,10.0
36.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,9.181146899051038,21.0,10.0
37.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,10.587929946825927,19.0,5.0
22.0,4.9,Windy,Jam,2,Meal,motorcycle,1.0,No,Urban,28,10.923847584667756,21.0,15.0
27.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,17,4.544228016639666,,
30.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Urban,14,12.435597855540221,17.0,15.0
36.0,4.8,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,21,10.58713106938149,18.0,15.0
20.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,11,20.8876039640118,,
24.0,4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,7.683892680377775,17.0,15.0
23.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,13.392793466306026,22.0,15.0
37.0,4.7,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25,9.076358225887674,18.0,15.0
28.0,4.9,Sandstorms,Jam,2,Snack,scooter,0.0,No,Urban,24,16.852572769450653,19.0,5.0
32.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,3.1051314775458967,10.0,15.0
29.0,5.0,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,21,6.081185877714606,13.0,15.0
31.0,4.0,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,31,1.5203728379727393,11.0,10.0
35.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,12.292722741488559,23.0,5.0
23.0,4.3,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,40,12.41960204102968,,
25.0,5.0,Stormy,Low,2,Snack,scooter,0.0,No,Urban,12,12.43553817483687,23.0,5.0
20.0,4.7,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,10.756415548797705,18.0,15.0
38.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Urban,25,16.151082472320265,18.0,15.0
25.0,5.0,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,13.830756172608513,,
36.0,4.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,29,20.5069199439073,20.0,15.0
35.0,4.4,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,33,5.860255823072172,13.0,10.0
36.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,21,1.5524082366562466,8.0,15.0
30.0,4.7,Fog,Low,3,Drinks,motorcycle,0.0,No,Metropolitian,19,3.145067434621583,,
32.0,4.8,Stormy,Low,2,Meal,motorcycle,0.0,No,Urban,17,17.076407856166536,23.0,15.0
36.0,5.0,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,19.76218981785925,19.0,10.0
33.0,5.0,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,7.79042498486729,23.0,5.0
21.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,11,7.79042498486729,17.0,5.0
30.0,3.7,Sandstorms,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,38,13.611585111772158,19.0,5.0
21.0,4.9,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,21,17.078028601490022,22.0,15.0
35.0,4.8,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,5.969103925573009,15.0,5.0
32.0,4.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,30,10.255391358669385,21.0,15.0
36.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,1.5544994921789965,10.0,10.0
20.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,6.210589610314177,15.0,5.0
33.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,Yes,Metropolitian,41,13.82967763210672,18.0,10.0
36.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,44,13.583143866695133,,
